128,0.00171293,3.47E-05,7.67E-05
129,0.001642067,3.37E-05,8.60E-05
130,0.00162985,3.37E-05,9.53E-05
131,0.00162594,3.47E-05,0.000102141
132,0.001653796,3.42E-05,8.60E-05
133,0.001623008,3.42E-05,8.11E-05
134,0.001632293,3.47E-05,8.06E-05
135,0.001641579,3.52E-05,8.16E-05
136,0.001631805,3.42E-05,8.85E-05
137,0.001661616,3.47E-05,8.06E-05
138,0.001639624,3.47E-05,8.16E-05
139,0.001638646,3.47E-05,0.00014026
140,0.001634737,3.47E-05,8.16E-05
141,0.001639135,3.57E-05,8.80E-05
142,0.001643045,3.57E-05,8.75E-05
143,0.001638158,3.52E-05,8.50E-05
144,0.001641579,3.71E-05,8.55E-05
145,0.001649887,3.57E-05,9.14E-05
146,0.001638158,3.57E-05,0.000102141
147,0.00167139,3.62E-05,0.000141237
148,0.001677255,3.57E-05,0.000137816
149,0.001709021,3.62E-05,0.000138794
150,0.001635225,3.86E-05,8.89E-05
151,0.001629361,3.67E-05,9.24E-05
152,0.001616166,3.67E-05,9.09E-05
153,0.001622519,3.67E-05,9.14E-05
154,0.001621053,3.67E-05,9.14E-05
155,0.001630827,3.67E-05,9.09E-05
156,0.001631316,3.71E-05,9.92E-05
157,0.001645488,3.67E-05,9.38E-05
158,0.001645488,3.67E-05,8.99E-05
159,0.001631805,3.62E-05,9.04E-05
160,0.001628872,3.67E-05,8.99E-05
161,0.001641579,4.20E-05,9.63E-05
162,0.001645977,4.35E-05,9.77E-05
163,0.001627406,4.20E-05,9.68E-05
164,0.001630827,4.20E-05,9.68E-05
165,0.001632293,4.30E-05,9.68E-05
166,0.001642556,4.25E-05,0.000105561
167,0.001643045,4.25E-05,9.68E-05
168,0.001641579,4.15E-05,9.53E-05
169,0.001634248,4.30E-05,9.63E-05
170,0.001654774,4.20E-05,9.77E-05
171,0.001695826,4.35E-05,0.000104584
172,0.001631316,4.35E-05,0.000121689
173,0.001649887,4.35E-05,0.000117779
174,0.001648909,4.30E-05,0.000103607
175,0.001670901,4.40E-05,0.000103607
176,0.001635225,4.35E-05,0.000107516
177,0.001640113,4.35E-05,0.000102629
178,0.001740787,4.35E-05,0.000101652
179,0.001690938,4.30E-05,0.000100674
180,0.001653796,4.35E-05,0.000101652
181,0.001640601,4.35E-05,0.000108005
182,0.001628872,4.45E-05,0.000107516
183,0.00162985,4.35E-05,0.000106539
184,0.001646955,4.40E-05,0.000109471
185,0.001651842,4.40E-05,0.000131463
186,0.001639135,4.40E-05,0.000108005
187,0.001627406,4.35E-05,0.000107028
188,0.001630827,4.40E-05,0.000107028
189,0.001635225,4.35E-05,0.000107028
190,0.001649887,4.45E-05,0.000123644
191,0.004820641,6.16E-05,0.000115336
192,0.004845076,4.64E-05,0.000265859
193,0.004819663,4.55E-05,0.000136839
194,0.004788386,4.64E-05,0.000114358
195,0.00497996,4.59E-05,0.000114358
196,0.004885151,4.55E-05,0.000113381
197,0.004846054,4.59E-05,0.000113381
198,0.004862181,4.59E-05,0.000113381
199,0.004863159,4.64E-05,0.000118268
200,0.004830904,4.59E-05,0.00011387
201,0.004816731,4.64E-05,0.000145147
202,0.00482846,4.64E-05,0.0001212
203,0.00483628,4.69E-05,0.0001212
204,0.00481331,4.64E-05,0.0001212
205,0.004830904,4.69E-05,0.000134884
206,0.004956014,4.64E-05,0.000122178
207,0.005339651,4.64E-05,0.000120223
208,0.004846542,4.74E-05,0.000120712
209,0.004960412,4.64E-05,0.000155899
210,0.004918383,4.69E-05,0.000126087
211,0.004830415,5.03E-05,0.000150523
212,0.005073304,4.98E-05,0.000130974
213,0.004955525,4.98E-05,0.00012902
214,0.004814288,4.98E-05,0.000128042
215,0.004812333,4.89E-05,0.000127553
216,0.0048397,4.84E-05,0.000135373
217,0.004913985,4.79E-05,0.000127553
218,0.004860715,4.84E-05,0.000128042
219,0.004837746,4.94E-05,0.000127553
220,0.004865602,4.84E-05,0.000127553
221,0.004875376,4.98E-05,0.000133418
222,0.004840189,4.94E-05,0.000134395
223,0.004856317,4.94E-05,0.000138794
224,0.004896391,4.98E-05,0.000143192
225,0.004867068,5.08E-05,0.000134884
226,0.004868046,4.94E-05,0.000135373
227,0.004890038,4.98E-05,0.000133418
228,0.004878797,4.98E-05,0.000133418
229,0.004936954,4.98E-05,0.000132441
230,0.004849963,4.89E-05,0.000135373
231,0.004935488,5.08E-05,0.000141237
232,0.004840678,5.23E-05,0.00014026
233,0.00484752,5.08E-05,0.000141237
234,0.004941841,5.13E-05,0.000141726
235,0.004870489,5.08E-05,0.000140749
236,0.00493842,5.03E-05,0.000141237
237,0.004832859,5.13E-05,0.000142215
238,0.004898346,5.23E-05,0.00014417
239,0.004823084,5.13E-05,0.000138305
240,0.004817709,5.13E-05,0.000140749
241,0.004839212,5.77E-05,0.000145147
242,0.004819175,5.77E-05,0.000148079
243,0.00488906,5.77E-05,0.000152966
244,0.004870978,5.77E-05,0.000147591
245,0.004844099,5.86E-05,0.000149545
246,0.00484361,5.86E-05,0.000147591
247,0.004876842,5.82E-05,0.000146124
248,0.004819663,5.82E-05,0.000147591
249,0.004808912,5.91E-05,0.000147591
250,0.004867557,6.06E-05,0.000149057
251,0.004897857,6.11E-05,0.000152966
252,0.004953081,6.01E-05,0.00017056
253,0.004862181,5.91E-05,0.000152478
254,0.004908609,5.91E-05,0.000153455
255,0.004915939,5.91E-05,0.000152478
256,0.004825039,5.91E-05,0.000155899
257,0.004869512,5.91E-05,0.000152966
258,0.004882707,5.91E-05,0.000155899
259,0.004840678,5.91E-05,0.000153455
260,0.004898834,5.96E-05,0.000156387
261,0.004856805,6.11E-05,0.00018571
262,0.004879286,6.06E-05,0.000160786
263,0.004867068,6.11E-05,0.000164207
264,0.004921315,6.11E-05,0.000171049
265,0.004913496,6.01E-05,0.000160297
266,0.004940375,6.06E-05,0.000160297
267,0.00486267,8.06E-05,0.000160786
268,0.004922781,6.11E-05,0.000160786
269,0.004852896,6.06E-05,0.00016665
270,0.004855339,6.11E-05,0.000161763
271,0.004911541,6.26E-05,0.000173981
272,0.004877331,6.06E-05,0.000171537
273,0.004922781,6.11E-05,0.000173004
274,0.004878309,6.06E-05,0.000183266
275,0.005136837,6.11E-05,0.000176425
276,0.005027365,6.11E-05,0.000178868
277,0.004867557,6.11E-05,0.000167628
278,0.004891993,6.06E-05,0.000169094
279,0.004871467,6.06E-05,0.000167628
280,0.004847031,6.01E-05,0.000168605
281,0.00488173,6.21E-05,0.000178379
282,0.004863159,6.99E-05,0.000177891
283,0.004864625,6.30E-05,0.000175447
284,0.004862181,6.35E-05,0.000174958
285,0.004891993,6.26E-05,0.000177891
286,0.004863647,6.26E-05,0.000174958
287,0.004846054,6.35E-05,0.000239468
288,0.004887594,6.45E-05,0.000328413
289,0.004879286,6.26E-05,0.00037142
290,0.004861204,6.30E-05,0.00032206
291,0.00485143,6.55E-05,0.000327925
292,0.004868534,6.55E-05,0.000327436
293,0.004950149,6.45E-05,0.000333789
294,0.005024922,6.45E-05,0.000332812
295,0.00518082,6.40E-05,0.000328413
296,0.005060109,6.35E-05,0.000328902
297,0.006416281,6.30E-05,0.000332812
298,0.006176813,6.55E-05,0.00032988
299,0.005172512,6.40E-05,0.000334278
300,0.005019057,6.30E-05,0.000329391
301,0.004972141,6.65E-05,0.000343075
302,0.00539341,6.50E-05,0.000347962
303,0.004870001,6.45E-05,0.000344052
304,0.005009283,6.45E-05,0.000343564
305,0.004903722,6.45E-05,0.000343075
306,0.004887105,6.50E-05,0.000342586
307,0.00489688,6.50E-05,0.000356759
308,0.004875376,6.50E-05,0.000332812
309,0.004857294,6.50E-05,0.000336722
310,0.004852407,6.55E-05,0.000336233
311,0.004860715,6.70E-05,0.000351872
312,0.004870489,6.65E-05,0.000343075
313,0.004859738,6.70E-05,0.000341609
314,0.004925714,6.65E-05,0.000282475
315,0.005096762,6.70E-05,0.000208679
316,0.005198903,6.65E-05,0.000199394
317,0.005670508,6.60E-05,0.000199394
318,0.004907143,6.55E-05,0.000210634
319,0.004860226,6.60E-05,0.000210634
320,0.00488906,6.60E-05,0.000197928
321,0.005053267,6.79E-05,0.000207702
322,0.005199391,6.70E-05,0.000207213
323,0.004890526,6.74E-05,0.000206236
324,0.004960412,6.70E-05,0.000210634
325,0.004870001,6.79E-05,0.000205747
326,0.004870001,6.70E-05,0.000205258
327,0.004928646,6.70E-05,0.000203792
328,0.005360666,6.79E-05,0.000206725
329,0.004897368,6.70E-05,0.000202326
330,0.004888083,6.74E-05,0.000208679
331,0.014432111,6.84E-05,0.000216499
332,0.014451171,6.94E-05,0.0002121
333,0.015412953,6.89E-05,0.000212589
334,0.014792291,6.84E-05,0.000211123
335,0.01469406,6.89E-05,0.000210634
336,0.014823079,6.84E-05,0.000215033
337,0.014776652,6.79E-05,0.000210634
338,0.015412464,6.74E-05,0.000218942
339,0.014635415,6.79E-05,0.000214055
340,0.014555266,6.84E-05,0.000228228
341,0.014742931,6.94E-05,0.000235558
342,0.014589965,7.04E-05,0.000224807
343,0.014561619,6.99E-05,0.000222852
344,0.014592408,6.99E-05,0.000219431
345,0.014641768,6.99E-05,0.00021992
346,0.014499064,6.99E-05,0.000228717
347,0.014513726,6.94E-05,0.000220897
348,0.014611956,6.94E-05,0.000218454
349,0.014762968,6.99E-05,0.000218942
350,0.014539627,6.94E-05,0.000220408
351,0.014499553,8.06E-05,0.000239468
352,0.014516169,7.82E-05,0.000227739
353,0.014569927,7.82E-05,0.000226762
354,0.014492711,7.77E-05,0.000229694
355,0.01445899,7.87E-05,0.000231649
356,0.014753194,8.26E-05,0.00023116
357,0.015478929,7.97E-05,0.00022725
358,0.014627595,7.92E-05,0.000228717
359,0.014826012,7.87E-05,0.000228228
360,0.014564063,7.92E-05,0.000232626
361,0.014543537,8.21E-05,0.000244844
362,0.014580679,8.16E-05,0.000236047
363,0.01480011,8.26E-05,0.000239468
364,0.014652519,8.11E-05,0.000254129
365,0.014505906,8.06E-05,0.000235558
366,0.01454256,8.16E-05,0.000238002
367,0.014538161,8.06E-05,0.00023507
368,0.014477072,8.06E-05,0.000239957
369,0.014574326,8.06E-05,0.000234092
370,0.014620265,8.01E-05,0.00023507
371,0.014857778,8.31E-05,0.000267813
372,0.014634437,8.16E-05,0.00026146
373,0.014499064,8.21E-05,0.000495064
374,0.014590942,8.26E-05,0.000450102
375,0.014583123,8.26E-05,0.000474538
376,0.014552334,8.26E-05,0.000455967
377,0.014637369,8.21E-05,0.000445215
378,0.014686729,8.21E-05,0.000445704
379,0.014651053,8.26E-05,0.000312286
380,0.014514214,8.36E-05,0.00024631
381,0.014585566,8.45E-05,0.000253152
382,0.01458801,8.45E-05,0.000250709
383,0.014566995,8.45E-05,0.000259017
384,0.014541093,8.36E-05,0.000257062
385,0.014749284,8.31E-05,0.000254129
386,0.014659361,8.36E-05,0.000268791
387,0.014719962,8.45E-05,0.000254618
388,0.014498576,8.36E-05,0.000251197
389,0.014580679,8.36E-05,0.00025022
390,0.014501997,8.31E-05,0.000307399
391,0.014590453,8.41E-05,0.00045108
392,0.014711653,8.50E-05,0.000438373
393,0.014746352,8.41E-05,0.000282963
394,0.014559176,8.36E-05,0.000263415
395,0.0145235,8.45E-05,0.000270746
396,0.014532297,8.45E-05,0.000317662
397,0.014567973,8.36E-05,0.000435441
398,0.01457286,8.36E-05,0.000378751
399,0.014496621,8.41E-05,0.000297136
400,0.014907626,8.36E-05,0.000263415
401,0.015380209,8.45E-05,0.000281009
402,0.014775186,8.55E-05,0.000330857
403,0.014520568,8.50E-05,0.000269768
404,0.014738044,8.55E-05,0.000282475
405,0.014488313,8.45E-05,0.00026928
406,0.014525455,8.50E-05,0.000278076
407,0.01462955,8.50E-05,0.000332812
408,0.01466376,8.45E-05,0.000288828
409,0.014695526,8.55E-05,0.000294204
410,0.014512748,8.50E-05,0.000297625
411,0.014611468,8.65E-05,0.000286873
412,0.014570905,8.55E-05,0.00032206
413,0.014603648,8.60E-05,0.00028052
414,0.014498576,8.80E-05,0.000284918
415,0.014584589,8.60E-05,0.000278565
416,0.014747329,8.55E-05,0.000294204
417,0.014570905,8.60E-05,0.000279054
418,0.014554777,8.65E-05,0.000281497
419,0.014605115,8.55E-05,0.000286384
420,0.01466767,8.55E-05,0.000280031
421,0.01464861,8.65E-05,0.000287362
422,0.014874883,8.75E-05,0.000288828
423,0.014647144,8.70E-05,0.00030691
424,0.014671579,8.70E-05,0.000377773
425,0.015692007,8.70E-05,0.000341609
426,0.014711165,8.75E-05,0.000438862
427,0.014559664,8.80E-05,0.000290294
428,0.01458801,8.70E-05,0.000286384
429,0.014589476,8.70E-05,0.000343564
430,0.014681842,8.75E-05,0.000310331
431,0.014665715,8.94E-05,0.000304467
432,0.015419306,8.89E-05,0.000347962
433,0.014509327,8.89E-05,0.000320594
434,0.014559664,8.89E-05,0.000308865
435,0.014674023,8.99E-05,0.000421268
436,0.014518613,8.94E-05,0.000326459
437,0.014698458,8.99E-05,0.000305444
438,0.014783005,8.89E-05,0.000324504
439,0.014539139,8.94E-05,0.000337699
440,0.014566018,8.85E-05,0.000306422
441,0.014599739,9.09E-05,0.00032206
442,0.014786915,9.09E-05,0.000307399
443,0.014930107,9.04E-05,0.000319617
444,0.014502974,9.09E-05,0.000344052
445,0.014806952,8.99E-05,0.000425667
446,0.014770299,9.04E-05,0.000309842
447,0.014529364,9.09E-05,0.000313752
448,0.014597295,9.09E-05,0.000304467
449,0.014590453,9.09E-05,0.000303978
450,0.014646166,9.09E-05,0.000434464
451,0.014607069,9.24E-05,0.000537093
452,0.014620753,9.09E-05,0.000572769
453,0.014793268,9.19E-05,0.000586453
454,0.014605603,9.14E-05,0.000533672
455,0.014622708,9.29E-05,0.000317662
456,0.014701391,9.14E-05,0.000324993
457,0.014588498,9.19E-05,0.000313263
458,0.014535229,9.14E-05,0.000314241
459,0.014566506,9.19E-05,0.000332323
460,0.014819658,9.24E-05,0.000311797
461,0.01462955,9.24E-05,0.000402209
462,0.014523989,9.33E-05,0.000404164
463,0.014524966,9.29E-05,0.000331834
464,0.015359684,9.33E-05,0.000347962
465,0.014812328,9.24E-05,0.000347473
466,0.014654963,9.29E-05,0.000326947
467,0.014611468,9.29E-05,0.000378262
468,0.014703345,9.33E-05,0.000334278
469,0.014611468,9.29E-05,0.000326947
470,0.014761013,9.33E-05,0.000417359
471,0.01461049,0.000175447,0.000373864
472,0.014916423,0.000153944,0.00035236
473,0.01453474,0.000153455,0.000412472
474,0.014577747,0.000154433,0.000343075
475,0.0147053,0.000151989,0.000357736
476,0.014695526,0.000151012,0.000350405
477,0.014758081,0.000146613,0.00033721
478,0.01459534,9.53E-05,0.000336233
479,0.014588498,9.43E-05,0.000568859
480,0.014585566,9.43E-05,0.000560551
481,0.014601205,9.68E-05,0.000368488
482,0.015301527,9.58E-05,0.000344052
483,0.014692105,9.53E-05,0.000357247
484,0.014627595,9.58E-05,0.000339654
485,0.014848492,9.53E-05,0.000340143
486,0.014541093,9.63E-05,0.000347962
487,0.014541582,9.92E-05,0.000344541
488,0.014593874,9.68E-05,0.000353338
489,0.014630527,9.63E-05,0.000346496
490,0.014683797,9.58E-05,0.000342586
491,0.014736089,0.000106539,0.000348939
492,0.014721916,0.000106539,0.000359691
493,0.015183259,0.00010605,0.000351383
494,0.014667181,0.000107028,0.000372886
495,0.014846538,0.000107028,0.000575212
496,0.014568461,0.000107028,0.000381683
497,0.014869018,0.000110937,0.000352849
498,0.014766878,0.000106539,0.000351383
499,0.014710676,0.000106539,0.000367999
500,0.014625152,0.000107028,0.000350894
501,0.014682331,0.000108005,0.00036018
502,0.01460316,0.000107028,0.000364089
503,0.01461831,0.000108005,0.000366533
504,0.01472436,0.000108005,0.000358714
505,0.014895409,0.000108005,0.000366533
506,0.014665226,0.000111426,0.000359202
507,0.014526921,0.000108005,0.000364578
508,0.014547935,0.000108494,0.000381683
509,0.014581656,0.000108494,0.000358714
510,0.014593385,0.000108005,0.000368488
511,0.014649587,0.00010996,0.000391457
512,0.014793757,0.000111915,0.000374841
513,0.015187658,0.000110937,0.000376307
514,0.015016609,0.000110449,0.000377285
515,0.014653008,0.000112892,0.000370443
516,0.014635415,0.00010996,0.000374841
517,0.014634926,0.00010996,0.000369465
518,0.014580679,0.000110937,0.000389991
519,0.01465985,0.000110937,0.000519011
520,0.01487977,0.00010996,0.000669045
521,0.014694549,0.000111915,0.000852311
522,0.014610002,0.000112403,0.000738442
523,0.0147053,0.000111426,0.000449125
524,0.014608536,0.000116313,0.000393901
525,0.014594363,0.000112403,0.000393412
526,0.014607069,0.000111915,0.00038657
527,0.015403179,0.000111915,0.000478936
528,0.015075254,0.000112892,0.000410517
529,0.014593385,0.000111915,0.000408562
530,0.014588498,0.000112892,0.000438373
531,0.014639813,0.00011387,0.000426644
532,0.014581656,0.000113381,0.000469651
533,0.014696992,0.000119245,0.000645098
534,0.015982301,0.00011387,0.000450591
535,0.014739999,0.00011387,0.00045841
536,0.014576769,0.000115336,0.00045841
537,0.014634437,0.000115336,0.000398788
538,0.014689661,0.000114358,0.000389991
539,0.014623686,0.000114358,0.000402697
540,0.014703345,0.000117779,0.000407096
541,0.043765006,0.000118757,0.00054198
542,0.043372572,0.000114847,0.00062897
543,0.043646739,0.000115336,0.000811259
544,0.043312949,0.000114847,0.000777538
545,0.043260168,0.000114847,0.000757501
546,0.043443435,0.000115336,0.0008225
547,0.043217651,0.000115336,0.000728667
548,0.044965768,0.000114847,0.0007316
549,0.043405316,0.000114847,0.000929039
550,0.043307085,0.000119245,0.000762388
551,0.04348693,0.000117291,0.000855732
552,0.043361332,0.000117779,0.000772651
553,0.043745947,0.000116802,0.000845958
554,0.043321746,0.000116802,0.000795132
555,0.043540688,0.000116802,0.000757013
556,0.043652114,0.000117291,0.000763855
557,0.04341118,0.000116802,0.000816635
558,0.043717113,0.000119734,0.001426546
559,0.043628168,0.000117291,0.000431531
560,0.043559259,0.000116802,0.000657316
561,0.043548996,0.000120712,0.000766787
562,0.043451254,0.000120223,0.000783892
563,0.043503058,0.000120712,0.000735998
564,0.043332009,0.000119734,0.000757013
565,0.043587116,0.000119734,0.000753103
566,0.043653092,0.000120223,0.000751148
567,0.043363286,0.000199394,0.000436907
568,0.043368662,0.000193529,0.000425178
569,0.043978573,0.000192063,0.000423223
570,0.043703918,0.000190597,0.000437885
571,0.045044451,0.000190597,0.000438373
572,0.043513321,0.00019695,0.000439839
573,0.043369151,0.000190597,0.000472583
574,0.043617905,0.000190597,0.000467696
575,0.043295356,0.000194996,0.000440817
576,0.043765495,0.000193529,0.000433975
577,0.044083157,0.000195484,0.000437885
578,0.043497193,0.000193041,0.000549311
579,0.043706361,0.000194018,0.000438373
580,0.043347159,0.000194018,0.000453035
581,0.043533846,0.000194996,0.000444238
582,0.043450766,0.000194996,0.00045108
583,0.043417533,0.000195973,0.000462809
584,0.043595424,0.000194018,0.000454501
585,0.043339828,0.000194018,0.000447659
586,0.044056278,0.000194507,0.000459877
587,0.043314904,0.000204281,0.000473072
588,0.043518696,0.000194996,0.000792688
589,0.043522117,0.000194507,0.000822989
590,0.045647519,0.000193529,0.000823477
591,0.043834403,0.000196462,0.000863063
592,0.043398962,0.00019695,0.000781448
593,0.045036631,0.000198416,0.000858664
594,0.043827561,0.000226762,0.000725735
595,0.043303664,0.0002121,0.000779493
596,0.04394192,0.000195973,0.000817124
597,0.043432683,0.000365067,0.000804418
598,0.043344715,0.000126576,0.00080344
599,0.043575387,0.000124621,0.000810282
600,0.043582717,0.000126087,0.000824943
601,0.043816321,0.000126576,0.000798064
602,0.043310506,0.000127065,0.000865018
603,0.044467772,0.000253641,0.000844003
604,0.043827073,0.00019695,0.00087186
605,0.04346787,0.000128042,0.000873814
606,0.044824531,0.000127065,0.000870393
607,0.043440503,0.000125599,0.000788779
608,0.043739594,0.000126087,0.000829831
609,0.044101728,0.000125599,0.000834229
610,0.043464449,0.000131952,0.000839605
611,0.044399353,0.00012902,0.000888964
612,0.043424864,0.000127065,0.000785847
613,0.043601777,0.000127065,0.000506304
614,0.043378925,0.000127065,0.000495064
615,0.043534824,0.000128042,0.000496041
616,0.043616438,0.000128042,0.000480891
617,0.043395541,0.000131952,0.000475515
618,0.044155486,0.000127553,0.000486267
619,0.043427307,0.000127553,0.000479914
620,0.043434149,0.000127065,0.000480891
621,0.043700985,0.000128042,0.000492132
622,0.043605687,0.00012902,0.000494575
623,0.043600311,0.00012902,0.000490665
624,0.043527493,0.00012902,0.000494575
625,0.043496704,0.000188642,0.000499951
626,0.043655047,0.000205258,0.000497996
627,0.04333152,0.000203304,0.000531717
628,0.043682414,0.000202815,0.000644609
629,0.043463961,0.000203792,0.000861108
630,0.043592003,0.000205747,0.000859153
631,0.04353238,0.00019695,0.000926106
632,0.043520651,0.000200371,0.000840093
633,0.043978084,0.00020086,0.000879679
634,0.043690234,0.000209168,0.000625061
635,0.043314415,0.000225784,0.000835695
636,0.043904289,0.000207702,0.000526341
637,0.043401895,0.000205258,0.000519011
638,0.043504524,0.000208191,0.000514612
639,0.043743014,0.000210146,0.000530251
640,0.043423887,0.000196462,0.000504349
641,0.043622303,0.000205258,0.000527319
642,0.043356933,0.000186199,0.000523898
643,0.043751323,0.000135373,0.000517544
644,0.043544598,0.000133418,0.000515101
645,0.043496704,0.000141726,0.000517544
646,0.043840757,0.000134884,0.000527807
647,0.04342633,0.000134884,0.000542957
648,0.043645761,0.000134395,0.000512169
649,0.043679482,0.000134884,0.000595738
650,0.04329731,0.000133418,0.000587919
651,0.043905266,0.000137328,0.000555175
652,0.043531403,0.000134884,0.000587919
653,0.045441772,0.000141726,0.000531228
654,0.043685835,0.00013635,0.000534649
655,0.043946807,0.000135862,0.000540025
656,0.043644295,0.000135373,0.000784869
657,0.043682903,0.000135373,0.000557619
658,0.043663843,0.000135373,0.000525364
659,0.043618393,0.000135862,0.000535138
660,0.043631588,0.000145636,0.000527807
661,0.043593469,0.000139283,0.000547356
662,0.043875455,0.000138794,0.000574724
663,0.043755232,0.000137816,0.000552243
664,0.043541177,0.000138305,0.000542469
665,0.043492306,0.000145147,0.000887987
666,0.043990302,0.000142215,0.000936369
667,0.044087555,0.000154433,0.000763855
